web-scraper-order,web-scraper-start-url,page,page-href,question,underline
"1708214257-666","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","本質 (honshitsu): essence, substance, true nature",""
"1708214257-667","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","反映: reflection, influence",""
"1708214257-668","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","倒産 (tousan): (corporate) bankruptcy, failed business",""
"1708214257-669","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","避ける (sakeru): to avoid, to ward off",""
"1708214257-670","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","かくりつ: probability, likelihood",""
"1708214257-671","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","本題 (hondai): main question",""
"1708214257-672","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","確実 (kakujitsu): certainty, reliability",""
"1708214257-673","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","抑える: to pin something down, to restrain",""
"1708214257-674","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","北極 (hokkyoku): North Pole, the Arctic",""
"1708214257-675","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","地球温暖化 (chikyuu ondanka): global warming",""
"1708214257-676","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","影響 (eikyou): influence, effect",""
"1708214257-677","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","北極海 (hokkyokukai): Arctic Ocean",""
"1708214257-678","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","海氷 (kaihyou): sea ice",""
"1708214257-679","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","面積 (menseki): area",""
"1708214257-680","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","大幅 (oohaba): full width, large scale",""
"1708214257-681","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","しゅくしょう: reduction, curtailment",""
"1708214257-682","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","最大 (saidai): greatest, largest",""
"1708214257-683","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","特徴 (tokuchou): feature, trait, characteristic",""
"1708214257-684","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","膨大: huge, enormous",""
"1708214257-685","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","超高速 (choukousoku): ultra high speed",""
"1708214257-686","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","品質 (hinshitsu): (material) quality",""
"1708214257-687","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","目的 (mokuteki): purpose, goal, aim",""
"1708214257-688","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","ウェブページ: Web page",""
"1708214257-689","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","図書室 (toshoshitsu): library room",""
"1708214257-690","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","巨大 (kyodai): huge, gigantic",""
"1708214257-691","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","せいほうけい: square",""
"1708214257-692","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","板張り (itabari): boarding, wooden floor",""
"1708214257-693","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","調査 (chousa): investigation, examination",""
"1708214257-694","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","農産物: agricultural produce",""
"1708214257-695","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","被害 (higai): damage",""
"1708214257-696","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 02","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-2/","Click here to download this test for offline viewing.",""
"1708214273-697","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","語義だけでなく、内容についてさまざまな角度から調べ、理解することが必要です。","角度"
"1708214273-698","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","1. 角度
 かくど
 かくたび
 すみど
 すみたび",""
"1708214273-699","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","大原さんは、検診で「問題なし」とされた半年後に体調を壊し、病院でがんとしんだんされ１年で亡くなりました。","しんだん"
"1708214273-700","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","2. しんだん
 診断
 珍断
 修断
 惨断",""
"1708214273-701","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","あるキーワードで検索すると、古い記事ばかりヒットしてしまい、有益な情報が得られないということも少なくない。そんな場合は、期間を指定して検索してみよう。","指定"
"1708214273-702","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","3. 指定
 じてい
 じってい
 してい
 しってい",""
"1708214273-703","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","遺伝子レベルでがんの可能性を発見して、経過観察も含めた治療を開始してとうけいをとれば、１０年生存率も飛躍的に上がります。その治療に意味があるかは言うまでもありません。","とうけい"
"1708214273-704","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","4. とうけい
 結計
 絡計
 絞計
 統計",""
"1708214273-705","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","天気予報によれば、来週の日本列島は、全国的に晴天が続くそうです。","列島"
"1708214273-706","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","天気予報によれば、来週の日本列島は、全国的に晴天が続くそうです。","晴天"
"1708214273-707","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","5. 列島
 れいしま
 れっとう
 れいとう
 れっしま",""
"1708214273-708","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","6. 晴天
 せいてん
 せいでん
 すいてん
 すいでん",""
"1708214273-709","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","それから二ヵ月後、北朝鮮は地下核実験を行い、１９５３の休戦協定には縛られないと宣言した。","縛られない"
"1708214273-710","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","7. 縛られない
 しぼられない
 しばられない
 せぼられない
 せばられない",""
"1708214273-711","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","数ヶ月前、仕上げたげんこうを渡したときに編集者の顔に浮かんだ表情も、いまのあなたと同じだ。","げんこう"
"1708214273-712","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","8. げんこう
 原稿
 願稿
 原橋
 願橋",""
"1708214273-713","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","アユミは部屋のむこうにある鏡の前まで行くと、なめらかな髪の毛をうっとりと撫でた。","撫でた"
"1708214273-714","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","9. 撫でた
 はでた
 なでた
 いでた
 ゆでた",""
"1708214273-715","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","にもつのじゅうりょうが２０キロをちょうかした場合は、ついか料金をせいきゅうされます。","じゅうりょう"
"1708214273-716","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","にもつのじゅうりょうが２０キロをちょうかした場合は、ついか料金をせいきゅうされます。","ちょうか"
"1708214273-717","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","にもつのじゅうりょうが２０キロをちょうかした場合は、ついか料金をせいきゅうされます。","ついか"
"1708214273-718","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","10. じゅうりょう
 重料
 集両
 重量
 銃量",""
"1708214273-719","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","11. ちょうか
 越過
 超課
 越課
 超過",""
"1708214273-720","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","12. ついか
 追加
 堆加
 追価
 堆価",""
"1708214273-721","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","Answer Key:",""
"1708214273-722","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-kanji-test/page/1/","JLPT N2 – Kanji Exercise 01","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-kanji-exercise-1/","Question 1: 1 (角度 => かくど)
Question 2: 1 (しんだん => 診断)
Question 3: 3 (指定 => してい)
Question 4: 4 (とうけい => 統計)
Question 5: 2 (列島 => れっとう)
Question 6: 1 (晴天 => せいてん)
Question 7: 2 (縛られない => しばられない)
Question 8: 1 (げんこう => 原稿)
Question 9: 2 (撫でた => なでた)
Question 10: 3 (じゅうりょう => 重量)
Question 11: 4 (ちょうか => 超過)
Question 12: 1 (ついか => 追加)",""
